game_id,home_team,away_team,play_desc,home_score,away_score,half,secs_left_half,secs_left_reg,play_team,play_type,shooting_play,scoring_play,is_three,shooter,is_assisted,assist_player,shot_x,shot_y
401820671,SMU Mustangs,Virginia Tech Hokies,Start game,0,0,1,1200,2400,,,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Jump Ball won by SMU,0,0,1,1200,2400,SMU Mustangs,jump ball,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Jump Ball lost by Virginia Tech,0,0,1,1200,2400,Virginia Tech Hokies,jump ball,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Samet Yigitoglu makes layup (Jaron Pierre Jr. assists),2,0,1,1180,2380,SMU Mustangs,,False,True,False,Samet Yigitoglu makes layup (Jaron Pierre Jr. assists),False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Neoklis Avdalas misses 12-foot step back jumpshot,2,0,1,1153,2353,Virginia Tech Hokies,,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Corey Washington Defensive Rebound.,2,0,1,1149,2349,SMU Mustangs,rebound,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Corey Washington misses 27-foot three point jumper,2,0,1,1140,2340,SMU Mustangs,,False,False,True,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Virginia Tech Defensive Rebound.,2,0,1,1137,2337,Virginia Tech Hokies,rebound,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Jailen Bedford makes driving layup (Christian Gurdak assists),2,2,1,1112,2312,Virginia Tech Hokies,,False,True,False,Jailen Bedford makes driving layup (Christian Gurdak assists),False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Samet Yigitoglu makes driving layup,4,2,1,1094,2294,SMU Mustangs,,False,True,False,Samet Yigitoglu makes driving layup,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,"Amani Hansberry bad pass
turnover",4,2,1,1077,2277,Virginia Tech Hokies,,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,"Samet Yigitoglu bad pass
turnover",4,2,1,1065,2265,SMU Mustangs,,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Ben Hammond Steal.,4,2,1,1065,2265,Virginia Tech Hokies,steal,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Ben Hammond makes driving layup,4,4,1,1062,2262,Virginia Tech Hokies,,False,True,False,Ben Hammond makes driving layup,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,"Samet Yigitoglu bad pass
turnover",4,4,1,1057,2257,SMU Mustangs,,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Ben Hammond Steal.,4,4,1,1057,2257,Virginia Tech Hokies,steal,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Ben Hammond misses layup,4,4,1,1054,2254,Virginia Tech Hokies,,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Samet Yigitoglu Block.,4,4,1,1054,2254,SMU Mustangs,block,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Christian Gurdak Offensive Rebound.,4,4,1,1050,2250,Virginia Tech Hokies,rebound,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Christian Gurdak misses layup,4,4,1,1048,2248,Virginia Tech Hokies,,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Jaron Pierre Jr. Defensive Rebound.,4,4,1,1045,2245,SMU Mustangs,rebound,False,False,False,,False,,,
401820671,SMU Mustangs,Virginia Tech Hokies,Foul on Christian Gurdak.,4,4,1,1024,2224,Virginia Tech Hokies,foul,False,False,False,,False,,,
