game_id,home_team,away_team,play_desc,home_score,away_score,half,secs_left_half,secs_left_reg,play_team,play_type,shooting_play,scoring_play,is_three,shooter,is_assisted,assist_player,shot_x,shot_y
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Start game,0,0,1,1200,2400,,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jump Ball won by Georgia Tech,0,0,1,1197,2397,Georgia Tech Yellow Jackets,jump ball,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jump Ball lost by Clemson,0,0,1,1197,2397,Clemson Tigers,jump ball,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Foul on Dillon Hunter.,0,0,1,1186,2386,Clemson Tigers,foul,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Lamar Washington misses free throw 1 of 2,0,0,1,1186,2386,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Georgia Tech Deadball Team Rebound.,0,0,1,1186,2386,Georgia Tech Yellow Jackets,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Lamar Washington makes free throw 2 of 2,1,0,1,1186,2386,Georgia Tech Yellow Jackets,,False,True,False,Lamar Washington makes free throw 2 of 2,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,"Carter Welling bad pass
turnover",1,0,1,1166,2366,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Lamar Washington Steal.,1,0,1,1166,2366,Georgia Tech Yellow Jackets,steal,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,"Lamar Washington bad pass
turnover",1,0,1,1161,2361,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jestin Porter Steal.,1,0,1,1161,2361,Clemson Tigers,steal,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey makes 2-foot dunk (Jestin Porter assists),1,2,1,1156,2356,Clemson Tigers,,False,True,False,RJ Godfrey makes 2-foot dunk (Jestin Porter assists),False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Kowacie Reeves Jr. makes 25-foot three point jumper (Lamar Washington assists),4,2,1,1138,2338,Georgia Tech Yellow Jackets,,False,True,True,Kowacie Reeves Jr. makes 25-foot three point jumper (Lamar Washington assists),False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey makes layup (Carter Welling assists),4,4,1,1126,2326,Clemson Tigers,,False,True,False,RJ Godfrey makes layup (Carter Welling assists),False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Foul on Kowacie Reeves Jr..,4,4,1,1126,2326,Georgia Tech Yellow Jackets,foul,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jake Wahlin subbing out for Clemson,4,4,1,1126,2326,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Butta Johnson subbing in for Clemson,4,4,1,1126,2326,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey makes free throw 1 of 1,4,5,1,1126,2326,Clemson Tigers,,False,True,False,RJ Godfrey makes free throw 1 of 1,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Foul on Jestin Porter.,4,5,1,1108,2308,Clemson Tigers,foul,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Akai Fleming misses free throw 1 of 2,4,5,1,1108,2308,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Georgia Tech Deadball Team Rebound.,4,5,1,1108,2308,Georgia Tech Yellow Jackets,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Akai Fleming makes free throw 2 of 2,5,5,1,1108,2308,Georgia Tech Yellow Jackets,,False,True,False,Akai Fleming makes free throw 2 of 2,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Dillon Hunter makes driving layup (Butta Johnson assists),5,7,1,1094,2294,Clemson Tigers,,False,True,False,Dillon Hunter makes driving layup (Butta Johnson assists),False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,"Jaeden Mustaf bad pass
turnover",5,7,1,1070,2270,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey Steal.,5,7,1,1070,2270,Clemson Tigers,steal,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jestin Porter makes 19-foot jumper (RJ Godfrey assists),5,9,1,1066,2266,Clemson Tigers,,False,True,False,Jestin Porter makes 19-foot jumper (RJ Godfrey assists),False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Lamar Washington makes 12-foot floating jump shot,7,9,1,1045,2245,Georgia Tech Yellow Jackets,,False,True,False,Lamar Washington makes 12-foot floating jump shot,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,"Butta Johnson bad pass
turnover",7,9,1,1030,2230,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Carter Welling subbing out for Clemson,7,9,1,1030,2230,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Nick Davidson subbing in for Clemson,7,9,1,1030,2230,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jaeden Mustaf misses 15-foot turnaround jump shot,7,9,1,1004,2204,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Butta Johnson Defensive Rebound.,7,9,1,999,2199,Clemson Tigers,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Butta Johnson misses 24-foot three point jumper,7,9,1,990,2190,Clemson Tigers,,False,False,True,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Baye Ndongo Defensive Rebound.,7,9,1,986,2186,Georgia Tech Yellow Jackets,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Akai Fleming misses 17-foot pullup jump shot,7,9,1,979,2179,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Nick Davidson Defensive Rebound.,7,9,1,978,2178,Clemson Tigers,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Foul on Jaeden Mustaf.,7,9,1,978,2178,Georgia Tech Yellow Jackets,foul,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Baye Ndongo subbing out for Georgia Tech,7,9,1,978,2178,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Mouhamed Sylla subbing in for Georgia Tech,7,9,1,978,2178,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Dillon Hunter subbing out for Clemson,7,9,1,978,2178,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Ace Buckner subbing in for Clemson,7,9,1,978,2178,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Foul on Jaeden Mustaf.,7,9,1,968,2168,Georgia Tech Yellow Jackets,foul,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey misses 25-foot three point jumper,7,9,1,950,2150,Clemson Tigers,,False,False,True,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Mouhamed Sylla Defensive Rebound.,7,9,1,944,2144,Georgia Tech Yellow Jackets,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jaeden Mustaf makes 24-foot three point jumper (Mouhamed Sylla assists),10,9,1,935,2135,Georgia Tech Yellow Jackets,,False,True,True,Jaeden Mustaf makes 24-foot three point jumper (Mouhamed Sylla assists),False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Foul on Mouhamed Sylla.,10,9,1,914,2114,Georgia Tech Yellow Jackets,foul,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Official TV Timeout,10,9,1,914,2114,,tv timeout,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jaeden Mustaf subbing out for Georgia Tech,10,9,1,914,2114,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Chas Kelley III subbing in for Georgia Tech,10,9,1,914,2114,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jestin Porter misses 24-foot three point jumper,10,9,1,909,2109,Clemson Tigers,,False,False,True,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Kowacie Reeves Jr. Defensive Rebound.,10,9,1,905,2105,Georgia Tech Yellow Jackets,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Kowacie Reeves Jr. misses 24-foot three point jumper,10,9,1,899,2099,Georgia Tech Yellow Jackets,,False,False,True,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Mouhamed Sylla Offensive Rebound.,10,9,1,895,2095,Georgia Tech Yellow Jackets,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Mouhamed Sylla misses tip in layup,10,9,1,895,2095,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey Defensive Rebound.,10,9,1,894,2094,Clemson Tigers,rebound,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Mouhamed Sylla subbing out for Georgia Tech,10,9,1,888,2088,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Baye Ndongo subbing in for Georgia Tech,10,9,1,888,2088,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Ace Buckner makes 13-foot floating jump shot,10,11,1,872,2072,Clemson Tigers,,False,True,False,Ace Buckner makes 13-foot floating jump shot,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,"Lamar Washington bad pass
turnover",10,11,1,851,2051,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey Steal.,10,11,1,851,2051,Clemson Tigers,steal,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Butta Johnson makes 25-foot three pointer (Ace Buckner assists),10,14,1,845,2045,Clemson Tigers,,False,True,True,Butta Johnson makes 25-foot three pointer (Ace Buckner assists),False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Foul on RJ Godfrey.,10,14,1,828,2028,Clemson Tigers,foul,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Akai Fleming subbing out for Georgia Tech,10,14,1,828,2028,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Lamar Washington subbing out for Georgia Tech,10,14,1,828,2028,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Cole Kirouac subbing in for Georgia Tech,10,14,1,828,2028,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Kam Craft subbing in for Georgia Tech,10,14,1,828,2028,Georgia Tech Yellow Jackets,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,RJ Godfrey subbing out for Clemson,10,14,1,828,2028,Clemson Tigers,,False,False,False,,False,,,
401820690,Georgia Tech Yellow Jackets,Clemson Tigers,Jestin Porter subbing out for Clemson,10,14,1,828,2028,Clemson Tigers,,False,False,False,,False,,,
