game_id,home_team,away_team,play_desc,home_score,away_score,half,secs_left_half,secs_left_reg,play_team,play_type,shooting_play,scoring_play,is_three,shooter,is_assisted,assist_player,shot_x,shot_y
401820695,Stanford Cardinal,California Golden Bears,Start game,0,0,1,1200,2400,,,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Jump Ball won by California,0,0,1,1199,2399,California Golden Bears,jump ball,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Jump Ball lost by Stanford,0,0,1,1199,2399,Stanford Cardinal,jump ball,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Foul on AJ Rohosy.,0,0,1,1189,2389,Stanford Cardinal,foul,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Dai Dai Ames misses 22-foot three point jumper,0,0,1,1185,2385,California Golden Bears,,False,False,True,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Donavin Young Defensive Rebound.,0,0,1,1183,2383,Stanford Cardinal,rebound,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Ebuka Okorie misses layup,0,0,1,1180,2380,Stanford Cardinal,,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Chris Bell Block.,0,0,1,1180,2380,California Golden Bears,block,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Lee Dort Defensive Rebound.,0,0,1,1172,2372,California Golden Bears,rebound,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Justin Pippen makes layup,0,2,1,1160,2360,California Golden Bears,,False,True,False,Justin Pippen makes layup,False,,,
401820695,Stanford Cardinal,California Golden Bears,Benny Gealer makes 23-foot three point jumper (Donavin Young assists),3,2,1,1148,2348,Stanford Cardinal,,False,True,True,Benny Gealer makes 23-foot three point jumper (Donavin Young assists),False,,,
401820695,Stanford Cardinal,California Golden Bears,Foul on AJ Rohosy.,3,2,1,1130,2330,Stanford Cardinal,foul,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Lee Dort makes free throw 1 of 2,3,3,1,1130,2330,California Golden Bears,,False,True,False,Lee Dort makes free throw 1 of 2,False,,,
401820695,Stanford Cardinal,California Golden Bears,AJ Rohosy subbing out for Stanford,3,3,1,1130,2330,Stanford Cardinal,,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Oskar Giltay subbing in for Stanford,3,3,1,1130,2330,Stanford Cardinal,,False,False,False,,False,,,
401820695,Stanford Cardinal,California Golden Bears,Lee Dort makes free throw 2 of 2,3,4,1,1130,2330,California Golden Bears,,False,True,False,Lee Dort makes free throw 2 of 2,False,,,
401820695,Stanford Cardinal,California Golden Bears,Ryan Agarwal misses 9-foot jumper,3,4,1,1102,2302,Stanford Cardinal,,False,False,False,,False,,,
