game_id,home_team,away_team,play_desc,home_score,away_score,half,secs_left_half,secs_left_reg,play_team,play_type,shooting_play,scoring_play,is_three,shooter,is_assisted,assist_player,shot_x,shot_y
401820650,Louisville Cardinals,Duke Blue Devils,Start game,0,0,1,1200,2400,,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Jump Ball won by Louisville,0,0,1,1198,2398,Louisville Cardinals,jump ball,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Jump Ball lost by Duke,0,0,1,1198,2398,Duke Blue Devils,jump ball,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell makes 24-foot three point jumper (J'Vonne Hadley assists),3,0,1,1172,2372,Louisville Cardinals,,False,True,True,Ryan Conwell makes 24-foot three point jumper (J'Vonne Hadley assists),False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Patrick Ngongba II misses 26-foot three point jumper,3,0,1,1149,2349,Duke Blue Devils,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell Defensive Rebound.,3,0,1,1144,2344,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell misses 11-foot jumper,3,0,1,1140,2340,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Caleb Foster Defensive Rebound.,3,0,1,1136,2336,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Foul on Adrian Wooley.,3,0,1,1120,2320,Louisville Cardinals,foul,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Patrick Ngongba II makes free throw 1 of 2,3,1,1,1120,2320,Duke Blue Devils,,False,True,False,Patrick Ngongba II makes free throw 1 of 2,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Patrick Ngongba II misses free throw 2 of 2,3,1,1,1120,2320,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Sananda Fru Defensive Rebound.,3,1,1,1118,2318,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell makes 25-foot three pointer,6,1,1,1113,2313,Louisville Cardinals,,False,True,True,Ryan Conwell makes 25-foot three pointer,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cameron Boozer makes layup,6,3,1,1088,2288,Duke Blue Devils,,False,True,False,Cameron Boozer makes layup,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell makes 27-foot three point jumper (Sananda Fru assists),9,3,1,1080,2280,Louisville Cardinals,,False,True,True,Ryan Conwell makes 27-foot three point jumper (Sananda Fru assists),False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans misses 6-foot jumper,9,3,1,1062,2262,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Patrick Ngongba II Offensive Rebound.,9,3,1,1059,2259,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Patrick Ngongba II misses tip in layup,9,3,1,1059,2259,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,J'Vonne Hadley Defensive Rebound.,9,3,1,1058,2258,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Foul on Cameron Boozer.,9,3,1,1054,2254,Duke Blue Devils,foul,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Adrian Wooley subbing out for Louisville,9,3,1,1054,2254,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Kobe Rodgers subbing in for Louisville,9,3,1,1054,2254,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Foul on Patrick Ngongba II.,9,3,1,1035,2235,Duke Blue Devils,foul,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Patrick Ngongba II subbing out for Duke,9,3,1,1035,2235,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Maliq Brown subbing in for Duke,9,3,1,1035,2235,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell misses driving layup,9,3,1,1025,2225,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Maliq Brown Defensive Rebound.,9,3,1,1023,2223,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Foul on Isaac McKneely.,9,3,1,1018,2218,Louisville Cardinals,foul,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cayden Boozer makes free throw 1 of 2,9,4,1,1018,2218,Duke Blue Devils,,False,True,False,Cayden Boozer makes free throw 1 of 2,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cayden Boozer misses free throw 2 of 2,9,4,1,1018,2218,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell Defensive Rebound.,9,4,1,1016,2216,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,"Isaac McKneely bad pass
turnover",9,4,1,1002,2202,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Foul on Kobe Rodgers.,9,4,1,997,2197,Louisville Cardinals,foul,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans makes free throw 1 of 2,9,5,1,997,2197,Duke Blue Devils,,False,True,False,Isaiah Evans makes free throw 1 of 2,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaac McKneely subbing out for Louisville,9,5,1,997,2197,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Sananda Fru subbing out for Louisville,9,5,1,997,2197,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Adrian Wooley subbing in for Louisville,9,5,1,997,2197,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Aly Khalifa subbing in for Louisville,9,5,1,997,2197,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans makes free throw 2 of 2,9,6,1,997,2197,Duke Blue Devils,,False,True,False,Isaiah Evans makes free throw 2 of 2,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Adrian Wooley misses 13-foot floating jump shot,9,6,1,976,2176,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cameron Boozer Defensive Rebound.,9,6,1,972,2172,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans makes 26-foot three point jumper (Cameron Boozer assists),9,9,1,966,2166,Duke Blue Devils,,False,True,True,Isaiah Evans makes 26-foot three point jumper (Cameron Boozer assists),False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Aly Khalifa makes 26-foot three point jumper (J'Vonne Hadley assists),12,9,1,951,2151,Louisville Cardinals,,False,True,True,Aly Khalifa makes 26-foot three point jumper (J'Vonne Hadley assists),False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cayden Boozer misses 8-foot jumper,12,9,1,927,2127,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Adrian Wooley Defensive Rebound.,12,9,1,923,2123,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell misses 7-foot floating jump shot,12,9,1,921,2121,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cayden Boozer Defensive Rebound.,12,9,1,917,2117,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans makes 27-foot three pointer,12,12,1,915,2115,Duke Blue Devils,,False,True,True,Isaiah Evans makes 27-foot three pointer,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Foul on Isaiah Evans.,12,12,1,900,2100,Duke Blue Devils,foul,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Official TV Timeout,12,12,1,900,2100,,tv timeout,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,J'Vonne Hadley subbing out for Louisville,12,12,1,900,2100,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Khani Rooths subbing in for Louisville,12,12,1,900,2100,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cayden Boozer subbing out for Duke,12,12,1,900,2100,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Dame Sarr subbing in for Duke,12,12,1,900,2100,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell makes free throw 1 of 2,13,12,1,900,2100,Louisville Cardinals,,False,True,False,Ryan Conwell makes free throw 1 of 2,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell makes free throw 2 of 2,14,12,1,900,2100,Louisville Cardinals,,False,True,False,Ryan Conwell makes free throw 2 of 2,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell subbing out for Louisville,14,12,1,900,2100,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaac McKneely subbing in for Louisville,14,12,1,900,2100,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans misses 24-foot three point pullup jump shot,14,12,1,883,2083,Duke Blue Devils,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Khani Rooths Defensive Rebound.,14,12,1,880,2080,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Adrian Wooley makes 7-foot floating jump shot,16,12,1,875,2075,Louisville Cardinals,,False,True,False,Adrian Wooley makes 7-foot floating jump shot,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Caleb Foster misses 7-foot pullup jump shot,16,12,1,855,2055,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Kobe Rodgers Defensive Rebound.,16,12,1,852,2052,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Kobe Rodgers misses 23-foot three point jumper,16,12,1,842,2042,Louisville Cardinals,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans Defensive Rebound.,16,12,1,838,2038,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans misses 24-foot three point jumper,16,12,1,824,2024,Duke Blue Devils,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaac McKneely Defensive Rebound.,16,12,1,821,2021,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Khani Rooths misses 24-foot three point jumper,16,12,1,811,2011,Louisville Cardinals,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans Defensive Rebound.,16,12,1,807,2007,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Caleb Foster misses 25-foot three point jumper,16,12,1,797,1997,Duke Blue Devils,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaac McKneely Defensive Rebound.,16,12,1,794,1994,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Aly Khalifa makes 26-foot three point jumper (Kobe Rodgers assists),19,12,1,788,1988,Louisville Cardinals,,False,True,True,Aly Khalifa makes 26-foot three point jumper (Kobe Rodgers assists),False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Cameron Boozer makes 9-foot turnaround jump shot,19,14,1,764,1964,Duke Blue Devils,,False,True,False,Cameron Boozer makes 9-foot turnaround jump shot,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Aly Khalifa makes 24-foot three point jumper (Kobe Rodgers assists),22,14,1,747,1947,Louisville Cardinals,,False,True,True,Aly Khalifa makes 24-foot three point jumper (Kobe Rodgers assists),False,,,
401820650,Louisville Cardinals,Duke Blue Devils,"Maliq Brown bad pass
turnover",22,14,1,720,1920,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Kobe Rodgers Steal.,22,14,1,720,1920,Louisville Cardinals,steal,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Khani Rooths misses 25-foot three point jumper,22,14,1,712,1912,Louisville Cardinals,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Caleb Foster Defensive Rebound.,22,14,1,709,1909,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Dame Sarr misses 24-foot three point jumper,22,14,1,701,1901,Duke Blue Devils,,False,False,True,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Maliq Brown Offensive Rebound.,22,14,1,698,1898,Duke Blue Devils,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Isaiah Evans misses layup,22,14,1,695,1895,Duke Blue Devils,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Khani Rooths Defensive Rebound.,22,14,1,693,1893,Louisville Cardinals,rebound,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Adrian Wooley makes 3-foot dunk (Khani Rooths assists),24,14,1,691,1891,Louisville Cardinals,,False,True,False,Adrian Wooley makes 3-foot dunk (Khani Rooths assists),False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Duke Timeout,24,14,1,691,1891,Duke Blue Devils,timeout,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Khani Rooths subbing out for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Kobe Rodgers subbing out for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Adrian Wooley subbing out for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Aly Khalifa subbing out for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,J'Vonne Hadley subbing in for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Ryan Conwell subbing in for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Kasean Pryor subbing in for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
401820650,Louisville Cardinals,Duke Blue Devils,Sananda Fru subbing in for Louisville,24,14,1,691,1891,Louisville Cardinals,,False,False,False,,False,,,
