game_id,home_team,away_team,play_desc,home_score,away_score,half,secs_left_half,secs_left_reg,play_team,play_type,shooting_play,scoring_play,is_three,shooter,is_assisted,assist_player,shot_x,shot_y
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Start game,0,0,1,1200,2400,,,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Jump Ball won by Wake Forest,0,0,1,1197,2397,Wake Forest Demon Deacons,jump ball,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Jump Ball lost by North Carolina,0,0,1,1197,2397,North Carolina Tar Heels,jump ball,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,"Juke Harris bad pass
turnover",0,0,1,1183,2383,Wake Forest Demon Deacons,,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Seth Trimble Steal.,0,0,1,1183,2383,North Carolina Tar Heels,steal,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Seth Trimble makes driving layup,2,0,1,1178,2378,North Carolina Tar Heels,,False,True,False,Seth Trimble makes driving layup,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Juke Harris makes driving layup,2,2,1,1164,2364,Wake Forest Demon Deacons,,False,True,False,Juke Harris makes driving layup,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Jarin Stevenson misses 24-foot three point jumper,2,2,1,1137,2337,North Carolina Tar Heels,,False,False,True,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Henri Veesaar Offensive Rebound.,2,2,1,1130,2330,North Carolina Tar Heels,rebound,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Kyan Evans makes 26-foot three point jumper (Seth Trimble assists),5,2,1,1122,2322,North Carolina Tar Heels,,False,True,True,Kyan Evans makes 26-foot three point jumper (Seth Trimble assists),False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,"Myles Colvin bad pass
turnover",5,2,1,1113,2313,Wake Forest Demon Deacons,,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Jarin Stevenson Steal.,5,2,1,1113,2313,North Carolina Tar Heels,steal,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Caleb Wilson makes 1-foot dunk (Henri Veesaar assists),7,2,1,1094,2294,North Carolina Tar Heels,,False,True,False,Caleb Wilson makes 1-foot dunk (Henri Veesaar assists),False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Omaha Biliew makes 1-foot alley oop dunk (Tre'Von Spillers assists),7,4,1,1076,2276,Wake Forest Demon Deacons,,False,True,False,Omaha Biliew makes 1-foot alley oop dunk (Tre'Von Spillers assists),False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Kyan Evans misses 25-foot three point jumper,7,4,1,1062,2262,North Carolina Tar Heels,,False,False,True,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Henri Veesaar Offensive Rebound.,7,4,1,1060,2260,North Carolina Tar Heels,rebound,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Henri Veesaar makes layup,9,4,1,1059,2259,North Carolina Tar Heels,,False,True,False,Henri Veesaar makes layup,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Foul on Myles Colvin.,9,4,1,1059,2259,Wake Forest Demon Deacons,foul,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Henri Veesaar makes free throw 1 of 1,10,4,1,1059,2259,North Carolina Tar Heels,,False,True,False,Henri Veesaar makes free throw 1 of 1,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Omaha Biliew out of bounds bad pass turnover,10,4,1,1047,2247,Wake Forest Demon Deacons,,False,False,False,,False,,,
401820661,North Carolina Tar Heels,Wake Forest Demon Deacons,Jarin Stevenson subbing out for North Carolina,10,4,1,1047,2247,North Carolina Tar Heels,,False,False,False,,False,,,
