game_id,home_team,away_team,play_desc,home_score,away_score,half,secs_left_half,secs_left_reg,play_team,play_type,shooting_play,scoring_play,is_three,shooter,is_assisted,assist_player,shot_x,shot_y
401820657,Duke Blue Devils,SMU Mustangs,Start game,0,0,1,1200,2400,,,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Jump Ball won by SMU,0,0,1,1197,2397,SMU Mustangs,jump ball,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Jump Ball lost by Duke,0,0,1,1197,2397,Duke Blue Devils,jump ball,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,B.J. Edwards makes 9-foot turnaround jump shot (Jaron Pierre Jr. assists),0,2,1,1187,2387,SMU Mustangs,,False,True,False,B.J. Edwards makes 9-foot turnaround jump shot (Jaron Pierre Jr. assists),False,,,
401820657,Duke Blue Devils,SMU Mustangs,"Cameron Boozer bad pass
turnover",0,2,1,1161,2361,Duke Blue Devils,,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,B.J. Edwards Steal.,0,2,1,1161,2361,SMU Mustangs,steal,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,"Jaron Pierre Jr. bad pass
turnover",0,2,1,1149,2349,SMU Mustangs,,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Cameron Boozer Steal.,0,2,1,1149,2349,Duke Blue Devils,steal,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,"Cameron Boozer bad pass
turnover",0,2,1,1146,2346,Duke Blue Devils,,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Jaden Toombs makes 25-foot three point jumper (B.J. Edwards assists),0,5,1,1131,2331,SMU Mustangs,,False,True,True,Jaden Toombs makes 25-foot three point jumper (B.J. Edwards assists),False,,,
401820657,Duke Blue Devils,SMU Mustangs,Caleb Foster misses 23-foot three point jumper,0,5,1,1103,2303,Duke Blue Devils,,False,False,True,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Dame Sarr Offensive Rebound.,0,5,1,1099,2299,Duke Blue Devils,rebound,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Caleb Foster misses 25-foot three point jumper,0,5,1,1098,2298,Duke Blue Devils,,False,False,True,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Corey Washington Defensive Rebound.,0,5,1,1092,2292,SMU Mustangs,rebound,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,B.J. Edwards makes 25-foot three point jumper,0,8,1,1085,2285,SMU Mustangs,,False,True,True,B.J. Edwards makes 25-foot three point jumper,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Cameron Boozer misses 26-foot three point jumper,0,8,1,1066,2266,Duke Blue Devils,,False,False,True,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,B.J. Edwards Defensive Rebound.,0,8,1,1062,2262,SMU Mustangs,rebound,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Jaden Toombs makes 7-foot hook shot,0,10,1,1056,2256,SMU Mustangs,,False,True,False,Jaden Toombs makes 7-foot hook shot,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Foul on Maliq Brown.,0,10,1,1056,2256,Duke Blue Devils,foul,False,False,False,,False,,,
401820657,Duke Blue Devils,SMU Mustangs,Caleb Foster subbing out for Duke,0,10,1,1056,2256,Duke Blue Devils,,False,False,False,,False,,,
