game_id,home_team,away_team,play_desc,home_score,away_score,half,secs_left_half,secs_left_reg,play_team,play_type,shooting_play,scoring_play,is_three,shooter,is_assisted,assist_player,shot_x,shot_y
401820684,Boston College Eagles,Pittsburgh Panthers,Start game,0,0,1,1200,2400,,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Jump Ball won by Pittsburgh,0,0,1,1198,2398,Pittsburgh Panthers,jump ball,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Jump Ball lost by Boston College,0,0,1,1198,2398,Boston College Eagles,jump ball,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Roman Siulepa misses 23-foot three point jumper,0,0,1,1173,2373,Pittsburgh Panthers,,False,False,True,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen Offensive Rebound.,0,0,1,1169,2369,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Roman Siulepa misses driving layup,0,0,1,1158,2358,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Jayden Hastings Block.,0,0,1,1158,2358,Boston College Eagles,block,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Jayden Hastings Defensive Rebound.,0,0,1,1157,2357,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Foul on Roman Siulepa.,0,0,1,1157,2357,Pittsburgh Panthers,foul,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boden Kapke makes layup,2,0,1,1131,2331,Boston College Eagles,,False,True,False,Boden Kapke makes layup,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Barry Dunning Jr. makes 24-foot three point jumper (Damarco Minor assists),2,3,1,1116,2316,Pittsburgh Panthers,,False,True,True,Barry Dunning Jr. makes 24-foot three point jumper (Damarco Minor assists),False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Fred Payne misses 20-foot pullup jump shot,2,3,1,1101,2301,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Brandin Cummings Defensive Rebound.,2,3,1,1096,2296,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Damarco Minor misses 28-foot three point jumper,2,3,1,1092,2292,Pittsburgh Panthers,,False,False,True,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Donald Hand Jr. Defensive Rebound.,2,3,1,1088,2288,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Donald Hand Jr. misses 15-foot turnaround jump shot,2,3,1,1068,2268,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boston College Offensive Rebound.,2,3,1,1068,2268,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Foul on Cameron Corhen.,2,3,1,1068,2268,Pittsburgh Panthers,foul,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Fred Payne makes driving layup (Luka Toews assists),4,3,1,1065,2265,Boston College Eagles,,False,True,False,Fred Payne makes driving layup (Luka Toews assists),False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Roman Siulepa misses driving layup,4,3,1,1038,2238,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Jayden Hastings Defensive Rebound.,4,3,1,1037,2237,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boden Kapke makes layup (Luka Toews assists),6,3,1,1009,2209,Boston College Eagles,,False,True,False,Boden Kapke makes layup (Luka Toews assists),False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen misses driving layup,6,3,1,988,2188,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Jayden Hastings Defensive Rebound.,6,3,1,984,2184,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boden Kapke misses layup,6,3,1,980,2180,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Barry Dunning Jr. Defensive Rebound.,6,3,1,978,2178,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen misses 9-foot turnaround jump shot,6,3,1,964,2164,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Roman Siulepa Offensive Rebound.,6,3,1,962,2162,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Foul on Jayden Hastings.,6,3,1,962,2162,Boston College Eagles,foul,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Roman Siulepa makes free throw 1 of 2,6,4,1,962,2162,Pittsburgh Panthers,,False,True,False,Roman Siulepa makes free throw 1 of 2,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Jayden Hastings subbing out for Boston College,6,4,1,962,2162,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Aidan Shaw subbing in for Boston College,6,4,1,962,2162,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Roman Siulepa makes free throw 2 of 2,6,5,1,962,2162,Pittsburgh Panthers,,False,True,False,Roman Siulepa makes free throw 2 of 2,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Roman Siulepa subbing out for Pittsburgh,6,5,1,962,2162,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Nojus Indrusaitis subbing in for Pittsburgh,6,5,1,962,2162,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Foul on Nojus Indrusaitis.,6,5,1,940,2140,Pittsburgh Panthers,foul,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Official TV Timeout,6,5,1,940,2140,,tv timeout,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Aidan Shaw misses 5-foot jumper,6,5,1,929,2129,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Barry Dunning Jr. Block.,6,5,1,929,2129,Pittsburgh Panthers,block,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen Defensive Rebound.,6,5,1,923,2123,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Brandin Cummings misses driving layup,6,5,1,917,2117,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boden Kapke Defensive Rebound.,6,5,1,913,2113,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Fred Payne misses 5-foot floating jump shot,6,5,1,909,2109,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boston College Offensive Rebound.,6,5,1,908,2108,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Donald Hand Jr. makes layup (Luka Toews assists),8,5,1,906,2106,Boston College Eagles,,False,True,False,Donald Hand Jr. makes layup (Luka Toews assists),False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Foul on Fred Payne.,8,5,1,884,2084,Boston College Eagles,foul,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Brandin Cummings makes free throw 1 of 2,8,6,1,884,2084,Pittsburgh Panthers,,False,True,False,Brandin Cummings makes free throw 1 of 2,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Damarco Minor subbing out for Pittsburgh,8,6,1,884,2084,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Omari Witherspoon subbing in for Pittsburgh,8,6,1,884,2084,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Brandin Cummings makes free throw 2 of 2,8,7,1,884,2084,Pittsburgh Panthers,,False,True,False,Brandin Cummings makes free throw 2 of 2,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boden Kapke makes 25-foot three point jumper (Fred Payne assists),11,7,1,872,2072,Boston College Eagles,,False,True,True,Boden Kapke makes 25-foot three point jumper (Fred Payne assists),False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen misses 10-foot jumper,11,7,1,851,2051,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Aidan Shaw Defensive Rebound.,11,7,1,847,2047,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Luka Toews misses 25-foot three point jumper,11,7,1,833,2033,Boston College Eagles,,False,False,True,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen Defensive Rebound.,11,7,1,829,2029,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Foul on Fred Payne.,11,7,1,822,2022,Boston College Eagles,foul,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Omari Witherspoon misses free throw 1 of 2,11,7,1,822,2022,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Pittsburgh Deadball Team Rebound.,11,7,1,822,2022,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Fred Payne subbing out for Boston College,11,7,1,822,2022,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Luka Toews subbing out for Boston College,11,7,1,822,2022,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Chase Forte subbing in for Boston College,11,7,1,822,2022,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Caleb Steger subbing in for Boston College,11,7,1,822,2022,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Omari Witherspoon misses free throw 2 of 2,11,7,1,822,2022,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Aidan Shaw Defensive Rebound.,11,7,1,819,2019,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Caleb Steger misses driving layup,11,7,1,799,1999,Boston College Eagles,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen Defensive Rebound.,11,7,1,795,1995,Pittsburgh Panthers,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Nojus Indrusaitis misses driving layup,11,7,1,791,1991,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Aidan Shaw Defensive Rebound.,11,7,1,787,1987,Boston College Eagles,rebound,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Boden Kapke makes 6-foot hook shot (Chase Forte assists),13,7,1,780,1980,Boston College Eagles,,False,True,False,Boden Kapke makes 6-foot hook shot (Chase Forte assists),False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Nojus Indrusaitis makes driving layup,13,9,1,759,1959,Pittsburgh Panthers,,False,True,False,Nojus Indrusaitis makes driving layup,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Foul on Omari Witherspoon.,13,9,1,739,1939,Pittsburgh Panthers,foul,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Donald Hand Jr. makes free throw 1 of 2,14,9,1,739,1939,Boston College Eagles,,False,True,False,Donald Hand Jr. makes free throw 1 of 2,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Cameron Corhen subbing out for Pittsburgh,14,9,1,739,1939,Pittsburgh Panthers,,False,False,False,,False,,,
401820684,Boston College Eagles,Pittsburgh Panthers,Brandin Cummings subbing out for Pittsburgh,14,9,1,739,1939,Pittsburgh Panthers,,False,False,False,,False,,,
